date,open,high,low,close,volume,ema_20,sma_20,ema_50,sma_50,ema_200,sma_200,rsi,macd_h,bb_pct,atr,obv,ema20_x_50,spy_ret,qqq_ret,dxy_ret,gold_ret,vix,fg_val,label
2024-02-27 00:00:00+00:00,3175.95,3270.0,3160.02,3216.56,170143.5954,3076.44203935087,3050.8090000000007,0.0,0.0,0.0,0.0,81.94217211452306,0.0,0.9787848447462936,1.7097078766347449,377077.8651,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-27 04:00:00+00:00,3216.55,3239.01,3202.37,3217.5,109812.2489,3089.876130841264,3065.572,0.0,0.0,0.0,0.0,81.98890858101544,54.99333675281696,0.9285938027883432,1.6684629499320092,486890.114,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-27 08:00:00+00:00,3217.51,3269.0,3216.61,3254.89,81830.9854,3105.5917374278097,3081.807,0.0,0.0,0.0,0.0,83.78645696412183,58.69071769334933,0.9693978813484032,1.6464597232006766,568721.0994,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-27 12:00:00+00:00,3254.9,3288.14,3219.9,3229.78,128765.4566,3117.4191910061136,3095.0925,0.0,0.0,0.0,0.0,78.14589155877088,61.84238638755021,0.8602795186111971,1.6916585373314328,439955.6427999999,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-27 16:00:00+00:00,3229.77,3260.38,3203.72,3250.72,87635.5391,3130.1145061483885,3109.552,0.0,0.0,0.0,0.0,79.39184705520951,64.6799316991976,0.8751368043965801,1.6852069659980855,527591.1819,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-27 20:00:00+00:00,3250.72,3268.34,3233.82,3242.36,47751.2967,3140.8045531818752,3123.8965,0.0,0.0,0.0,0.0,77.4923332362686,66.89104418105735,0.8248263004938821,1.6449166623478149,479839.8852,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-28 00:00:00+00:00,3242.35,3258.39,3230.12,3248.82,32950.7248,3151.091738593125,3136.9825,0.0,0.0,0.0,0.0,77.93171899915883,68.54421783794757,0.8132030199232276,1.5865399011089476,512790.61,0,-0.1321563564598005,-0.5324467845826741,0.1444683841217431,-0.0491642084562427,13.84000015258789,82.0,1
2024-02-28 04:00:00+00:00,3248.83,3306.01,3244.16,3302.99,87355.3821,3165.5582396794944,3152.501,0.0,0.0,0.0,0.0,81.23907375582036,70.46904872831236,0.9188255802497668,1.5828077265873404,600145.9921,0,-0.1321563564598005,-0.5324467845826741,0.1444683841217431,-0.0491642084562427,13.84000015258789,82.0,0
2024-02-28 08:00:00+00:00,3303.0,3369.8,3277.54,3296.13,166820.2697,3177.9936454243043,3166.049,0.0,0.0,0.0,0.0,79.61187687901862,72.19318578391658,0.8611515389931306,1.672740352364079,433325.7224,0,-0.1321563564598005,-0.5324467845826741,0.1444683841217431,-0.0491642084562427,13.84000015258789,82.0,1
2024-02-28 12:00:00+00:00,3296.13,3376.38,3287.07,3348.39,167845.0129,3194.2218696696086,3181.969,0.0,0.0,0.0,0.0,82.4893278292837,74.37038462271852,0.948195981290372,1.719534410552354,601170.7353000001,0,-0.1321563564598005,-0.5324467845826741,0.1444683841217431,-0.0491642084562427,13.84000015258789,82.0,0
2024-02-28 16:00:00+00:00,3348.38,3488.0,3176.16,3299.12,394792.4683,3204.2121677963123,3194.9070000000006,0.0,0.0,0.0,0.0,72.15057154748366,75.76184222497173,0.7893414475133426,2.295714652139752,206378.26700000005,0,-0.1321563564598005,-0.5324467845826741,0.1444683841217431,-0.0491642084562427,13.84000015258789,82.0,1
2024-02-28 20:00:00+00:00,3299.13,3384.54,3253.46,3383.1,97774.9082,3221.249104196663,3211.8810000000008,0.0,0.0,0.0,0.0,77.35936491470203,77.75504522408485,0.9652711433486604,2.355571931093943,304153.17520000006,0,-0.1321563564598005,-0.5324467845826741,0.1444683841217431,-0.0491642084562427,13.84000015258789,82.0,0
2024-02-29 00:00:00+00:00,3383.11,3467.77,3374.18,3407.15,134560.9615,3238.9539514160288,3228.158500000001,0.0,0.0,0.0,0.0,78.59411193426678,80.22740781278847,0.9640503057089364,2.3680822514227637,438714.1367,0,0.3594865896250798,0.856935889762922,0.1731105014085132,0.6246901707759545,13.399999618530272,80.0,1
2024-02-29 04:00:00+00:00,3407.15,3494.63,3397.95,3467.99,112911.7465,3260.766908424026,3245.928500000001,0.0,0.0,0.0,0.0,81.36310433320108,83.65830519302347,1.022463959129885,2.359484245467752,551625.8832,0,0.3594865896250798,0.856935889762922,0.1731105014085132,0.6246901707759545,13.399999618530272,80.0,0
2024-02-29 08:00:00+00:00,3467.99,3522.81,3442.52,3513.87,140548.8542,3284.8719647645958,3266.2320000000004,0.0,0.0,0.0,0.0,83.13483608066568,88.05145470484295,1.0302662234301796,2.325553164819827,692174.7374,0,0.3594865896250798,0.856935889762922,0.1731105014085132,0.6246901707759545,13.399999618530272,80.0,0
2024-02-29 12:00:00+00:00,3513.88,3517.92,3445.42,3468.42,129449.6946,3302.35273002511,3285.2935,0.0,0.0,0.0,0.0,75.47975112891713,91.89161377269438,0.8909544954641334,2.337045799578787,562725.0427999999,0,0.3594865896250798,0.856935889762922,0.1731105014085132,0.6246901707759545,13.399999618530272,80.0,-1
2024-02-29 16:00:00+00:00,3468.42,3470.6,3351.0,3403.26,144467.7712,3311.9629462131948,3302.5855,0.0,0.0,0.0,0.0,66.08468833031023,93.93483234043303,0.7357502594918196,2.462683534071024,418257.2716,0,0.3594865896250798,0.856935889762922,0.1731105014085132,0.6246901707759545,13.399999618530272,80.0,-1
2024-02-29 20:00:00+00:00,3403.27,3415.44,3300.0,3340.09,97759.0843,3314.641713240509,3312.31,3122.6666000000005,3122.6666000000005,0.0,0.0,58.48449783625977,93.52271758183684,0.5691908691575621,2.5768976442061904,320498.1873,1,0.3594865896250798,0.856935889762922,0.1731105014085132,0.6246901707759545,13.399999618530272,80.0,0
2024-03-01 00:00:00+00:00,3340.1,3388.82,3338.54,3367.79,66201.9036,3319.7034548366514,3321.7435000000005,3132.2792823529417,3131.7624,0.0,0.0,60.6230473531163,91.82203132950556,0.6199537119090556,2.4797930368426546,386700.0909,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-01 04:00:00+00:00,3367.78,3399.0,3364.32,3365.41,55423.9715,3324.056459137923,3331.217,3141.42166343714,3139.7126,0.0,0.0,60.33546413160872,89.15559371921876,0.5949998105487497,2.3778993705739992,331276.1194,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-01 08:00:00+00:00,3365.41,3437.08,3353.74,3410.9,91689.1515,3332.327272553359,3340.9340000000007,3151.989441341566,3149.2204,0.0,0.0,63.86396288077381,86.5461836824467,0.7001205960069582,2.353125948522275,422965.2709,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-01 12:00:00+00:00,3410.89,3449.81,3379.6,3390.76,89813.1551,3337.892294214944,3349.5970000000007,3161.3529926615047,3157.1598,0.0,0.0,61.265412359983145,83.59072881349205,0.6239815783277608,2.3459259211923444,333152.1158,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-01 16:00:00+00:00,3390.76,3435.9,3380.06,3427.73,63881.7445,3346.448266194473,3358.2390000000005,3171.799149812034,3165.8984,0.0,0.0,64.1491111562856,80.9726241538188,0.7128785287933495,2.2712268363996,397033.86030000006,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-01 20:00:00+00:00,3427.73,3450.0,3421.28,3433.43,45778.6511,3354.7322408426185,3368.4215000000004,3182.0591831527386,3174.828,0.0,0.0,64.5868604743689,78.60959662365227,0.7101663833964749,2.165243767709092,442812.5114000001,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-02 00:00:00+00:00,3433.42,3460.04,3424.71,3442.34,53603.9715,3363.075836952845,3378.0025,3192.266274009494,3183.9156,0.0,0.0,65.30010949955951,76.49330697880653,0.7180401919911278,2.078689160399831,496416.48290000006,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-02 04:00:00+00:00,3442.33,3452.76,3390.01,3430.25,73960.5478,3369.473376290669,3387.397,3201.5989691463765,3193.0926,0.0,0.0,63.43318583731477,74.27537465205967,0.6592774448609827,2.06767963553968,422455.93510000006,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-02 08:00:00+00:00,3430.26,3435.68,3391.83,3403.39,46989.2405,3372.703530929653,3395.1255,3209.5123429053424,3202.0414,0.0,0.0,59.371948733575294,71.5121781232394,0.5351049360187399,2.027171121136989,375466.6946000001,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-02 12:00:00+00:00,3403.4,3427.01,3394.47,3418.05,43485.4252,3377.022242269686,3400.8785000000003,3217.690290242388,3211.73,0.0,0.0,60.845404846078914,68.62297290261164,0.5782461850408767,1.942300037104771,418952.1198,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-02 16:00:00+00:00,3418.04,3431.03,3410.0,3426.19,34444.983,3381.704885863049,3407.3815,3225.8667494485685,3221.3812,0.0,0.0,61.676501397858864,65.77970809662729,0.5955498725613099,1.84312233421584,453397.10280000005,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-02 20:00:00+00:00,3426.2,3431.31,3402.56,3421.4,31500.7768,3385.485372923711,3411.032,3233.5347200584283,3231.4878,0.0,0.0,60.85788323337877,62.88793957888888,0.554828433435578,1.7738881960072856,421896.32600000006,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,80.0,0
2024-03-03 00:00:00+00:00,3421.39,3434.0,3409.1,3431.56,42198.1371,3389.8734326452623,3417.654,3241.300417311039,3241.1992,0.0,0.0,62.00968417332833,60.13612368929124,0.5882534458377953,1.6941348199746569,464094.46310000005,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,83.0,0
2024-03-03 04:00:00+00:00,3431.57,3446.23,3360.0,3392.76,76052.0366,3390.148343821904,3418.137,3247.2400087890373,3250.6096,0.0,0.0,55.3154311519903,56.86018840256573,0.3373417642673593,1.772657673500105,388042.42650000006,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,83.0,0
2024-03-03 08:00:00+00:00,3392.76,3414.91,3375.0,3413.39,51813.7052,3392.3618348864843,3418.4490000000005,3253.755694718879,3260.2736,0.0,0.0,57.91680908531144,53.6270189026937,0.4675171609006592,1.7196064956889276,439856.1317,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,83.0,0
2024-03-03 12:00:00+00:00,3413.39,3447.53,3403.92,3422.5,60505.3203,3395.2321363258666,3416.1745,3260.373118455393,3269.4422,0.0,0.0,59.05050927014726,50.61326016288782,0.5425344992109051,1.6835425026015898,500361.4520000001,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,83.0,0
2024-03-03 16:00:00+00:00,3422.5,3484.44,3418.22,3465.2,69628.9165,3401.89574239007,3413.741,3268.405545182633,3279.5156,0.0,0.0,63.95236488509513,48.46090575327196,0.9067823975529352,1.6805258570315724,569990.3685000001,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,83.0,0
2024-03-03 20:00:00+00:00,3465.2,3491.8,3458.65,3487.81,41433.4153,3410.0780526386347,3414.7105000000006,3277.009641449981,3290.1624,0.0,0.0,66.25576293113244,47.2115700022775,1.0435048313930475,1.6182618195784642,611423.7838000001,1,0.9388311206947496,1.50569875819615,-0.2880213529283359,2.01397820576148,13.109999656677246,83.0,0
2024-03-04 00:00:00+00:00,3487.8,3528.96,3423.78,3471.85,104241.127,3415.961095244479,3418.1400000000003,3284.6504398244915,3299.8574,0.0,0.0,63.18650384632539,46.2314839000385,0.874850735419437,1.725972913581921,507182.6568000001,1,-0.1072400869994161,-0.3568074571242197,-0.0288838620456255,1.4758757137097955,13.489999771118164,82.0,0
2024-03-04 04:00:00+00:00,3471.84,3487.34,3456.36,3478.61,64931.4423,3421.927657602148,3425.0660000000003,3292.2566970862763,3309.5772,0.0,0.0,63.9482920225526,45.474016942777794,0.902784249528525,1.6631878780040656,572114.0991000001,1,-0.1072400869994161,-0.3568074571242197,-0.0288838620456255,1.4758757137097955,13.489999771118164,82.0,0
2024-03-04 08:00:00+00:00,3478.61,3544.14,3478.6,3506.91,130561.2393,3430.021214020991,3432.022,3300.6744736711285,3319.212,0.0,0.0,67.02467675922402,45.24365651074397,1.033082339374366,1.6654174145971483,702675.3384000001,1,-0.1072400869994161,-0.3568074571242197,-0.0288838620456255,1.4758757137097955,13.489999771118164,82.0,1
2024-03-04 12:00:00+00:00,3506.92,3568.18,3459.03,3560.42,132120.4513,3442.440146018992,3441.7725000000005,3310.860572742849,3329.8206,0.0,0.0,71.90622994707442,46.1063534641538,1.2055335594769585,1.7421920690440906,834795.7897000001,1,-0.1072400869994161,-0.3568074571242197,-0.0288838620456255,1.4758757137097955,13.489999771118164,82.0,0
2024-03-04 16:00:00+00:00,3560.42,3610.0,3528.42,3593.01,184688.9321,3456.7801321124216,3450.8780000000006,3321.925256164698,3340.8736,0.0,0.0,74.39261448725193,48.02380232093546,1.167481745532985,1.7652561366983095,1019484.7218,1,-0.1072400869994161,-0.3568074571242197,-0.0288838620456255,1.4758757137097955,13.489999771118164,82.0,0
2024-03-04 20:00:00+00:00,3593.0,3640.94,3558.3,3627.76,98817.4441,3473.063929054096,3462.7280000000005,3333.9187755307885,3352.5564,0.0,0.0,76.7549614118792,50.94679339401435,1.141022687430448,1.7861785307174811,1118302.1659,1,-0.1072400869994161,-0.3568074571242197,-0.0288838620456255,1.4758757137097955,13.489999771118164,82.0,1
2024-03-05 00:00:00+00:00,3627.75,3697.2,3607.24,3689.81,115612.4894,3493.7064120013247,3475.8320000000003,3347.875294137424,3364.7206,0.0,0.0,80.2572898242567,55.22066428796364,1.1579057919410285,1.8048500241348755,1233914.6553000002,1,-0.9994222950172826,-1.7949772047414991,-0.0288922072309016,0.746094781717388,14.460000038146973,90.0,0
2024-03-05 04:00:00+00:00,3689.81,3740.0,3641.5,3672.98,214653.2558,3510.7800870488177,3487.8095000000003,3360.624498288898,3375.9284,0.0,0.0,76.87404562020227,59.72282522382871,1.0047524295338786,1.8751647684711903,1019261.3995000002,1,-0.9994222950172826,-1.7949772047414991,-0.0288922072309016,0.746094781717388,14.460000038146973,90.0,1
2024-03-05 08:00:00+00:00,3672.99,3742.0,3651.87,3731.45,96557.8615,3531.796269234645,3502.2649999999994,3375.1666748265884,3388.4014,0.0,0.0,80.02454374409413,64.9287975210114,1.0412333352273389,1.8864699281376849,1115819.2610000002,1,-0.9994222950172826,-1.7949772047414991,-0.0288922072309016,0.746094781717388,14.460000038146973,90.0,0
2024-03-05 12:00:00+00:00,3731.46,3822.04,3730.8,3783.01,232303.136,3555.721386450393,3519.903,3391.160530715742,3402.3178,0.0,0.0,82.31279294268079,70.9776232974104,1.0415105848429391,1.9001212332723283,1348122.397,1,-0.9994222950172826,-1.7949772047414991,-0.0288922072309016,0.746094781717388,14.460000038146973,90.0,-1
2024-03-05 16:00:00+00:00,3783.0,3796.07,3200.0,3376.46,421444.8851,3538.6488734551176,3518.5565,3390.5840393151248,3408.6986,0.0,0.0,41.72531927896526,70.58960369632774,0.2111120995860724,3.2378228158413624,926677.5119,1,-0.9994222950172826,-1.7949772047414991,-0.0288922072309016,0.746094781717388,14.460000038146973,90.0,1
2024-03-05 20:00:00+00:00,3376.46,3580.6,3324.68,3553.65,312333.2362,3540.0775521736778,3525.3365000000003,3396.9787828713947,3416.8596,0.0,0.0,52.67753453718493,68.85350972104811,0.5585689482539705,3.3710396337384387,1239010.7481,1,-0.9994222950172826,-1.7949772047414991,-0.0288922072309016,0.746094781717388,14.460000038146973,90.0,0
2024-03-06 00:00:00+00:00,3553.66,3591.23,3499.4,3538.01,115820.7803,3539.8806424428512,3530.9275,3402.5094188372223,3424.0374,0.0,0.0,51.752965108368834,65.95701961769146,0.5149303120436317,3.3294833400626307,1123189.9678,1,0.5067288645729251,0.6283715959962022,-0.4142584706489538,0.7874407700082076,14.5,75.0,1
2024-03-06 04:00:00+00:00,3538.01,3789.77,3536.2,3786.6,230737.8482,3563.3777241149605,3549.1875,3417.571794569096,3436.2506,0.0,0.0,62.899215021196746,66.30083337197203,0.9617515715118822,3.3670177086054376,1353927.816,1,0.5067288645729251,0.6283715959962022,-0.4142584706489538,0.7874407700082076,14.5,75.0,1
2024-03-06 08:00:00+00:00,3786.61,3899.47,3778.6,3879.74,201051.8756,3593.50746467544,3571.5965,3435.6960379193274,3449.5142,0.0,0.0,66.06274611978594,69.99246481543746,1.0313922521289047,3.273988542683448,1554979.6916,1,0.5067288645729251,0.6283715959962022,-0.4142584706489538,0.7874407700082076,14.5,75.0,-1
